id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
10474,6.0,Yes,0.0,2.0,Yes,8.0,3.0,Extrovert
10475,2.0,No,7.0,6.0,,9.0,5.0,Extrovert
10476,2.0,,8.0,4.0,No,14.0,8.0,Extrovert
10477,5.0,Yes,3.0,2.0,Yes,2.0,0.0,Introvert
10478,2.0,No,4.0,5.0,,10.0,6.0,Extrovert
10479,3.0,No,3.0,6.0,No,10.0,3.0,Introvert
10480,1.0,No,7.0,4.0,No,6.0,7.0,Introvert
10481,2.0,No,5.0,4.0,No,4.0,7.0,Extrovert
10482,2.0,No,,4.0,No,10.0,8.0,Introvert
10483,6.0,Yes,1.0,0.0,Yes,2.0,3.0,Introvert
10484,2.0,No,9.0,4.0,No,,5.0,Extrovert
10485,1.0,No,7.0,6.0,No,,7.0,Extrovert
10486,9.0,Yes,3.0,2.0,,3.0,0.0,Introvert
10487,2.0,No,4.0,7.0,No,8.0,8.0,Extrovert
10488,1.0,No,3.0,4.0,No,10.0,9.0,Extrovert
10489,3.0,No,,6.0,No,7.0,3.0,Extrovert
10490,2.0,No,4.0,,No,15.0,9.0,Extrovert
10491,2.0,No,8.0,7.0,No,9.0,5.0,Extrovert
10492,11.0,Yes,2.0,0.0,Yes,1.0,2.0,Introvert
10493,3.0,No,7.0,7.0,No,11.0,5.0,Extrovert
10494,0.0,No,6.0,4.0,No,,8.0,Extrovert
10495,9.0,Yes,3.0,2.0,,2.0,2.0,Introvert
10496,2.0,No,6.0,7.0,No,10.0,3.0,Extrovert
10497,,No,7.0,5.0,No,10.0,6.0,Introvert
10498,0.0,No,6.0,3.0,,5.0,5.0,Extrovert
10499,4.0,No,8.0,7.0,No,12.0,5.0,Extrovert
10500,1.0,No,7.0,,No,6.0,3.0,Extrovert
10501,0.0,No,5.0,3.0,No,13.0,,Extrovert
10502,1.0,No,6.0,3.0,No,6.0,7.0,Extrovert
10503,0.0,No,6.0,7.0,No,6.0,3.0,Extrovert
10504,,Yes,3.0,1.0,Yes,,2.0,Introvert
10505,,No,6.0,6.0,No,14.0,7.0,Extrovert
10506,2.0,No,4.0,5.0,No,8.0,7.0,Extrovert
10507,7.0,Yes,1.0,1.0,Yes,2.0,1.0,Introvert
10508,10.0,Yes,2.0,,Yes,1.0,2.0,Introvert
10509,10.0,Yes,0.0,1.0,Yes,2.0,,Introvert
10510,7.0,,3.0,2.0,Yes,5.0,0.0,Extrovert
10511,2.0,No,6.0,6.0,No,14.0,5.0,Extrovert
10512,3.0,No,5.0,6.0,No,15.0,7.0,Extrovert
10513,0.0,No,,5.0,No,4.0,7.0,Extrovert
10514,6.0,Yes,1.0,4.0,Yes,4.0,2.0,Introvert
10515,10.0,Yes,2.0,0.0,Yes,2.0,2.0,Introvert
10516,2.0,No,6.0,7.0,No,5.0,7.0,Extrovert
10517,4.0,Yes,0.0,2.0,,5.0,0.0,Introvert
10518,4.0,No,4.0,3.0,No,15.0,6.0,Extrovert
10519,,No,7.0,6.0,No,13.0,3.0,Extrovert
10520,,Yes,2.0,0.0,Yes,,0.0,Introvert
10521,10.0,Yes,1.0,3.0,Yes,2.0,2.0,Introvert
10522,3.0,No,8.0,4.0,No,,4.0,Extrovert
10523,0.0,No,7.0,5.0,No,13.0,10.0,Extrovert
10524,2.0,No,6.0,5.0,No,6.0,5.0,Extrovert
10525,3.0,No,9.0,7.0,No,6.0,7.0,Extrovert
10526,,No,9.0,5.0,No,6.0,8.0,Extrovert
10527,,Yes,3.0,2.0,Yes,0.0,0.0,Introvert
10528,0.0,No,6.0,4.0,No,6.0,10.0,Extrovert
10529,2.0,No,8.0,6.0,No,11.0,5.0,Extrovert
10530,3.0,,7.0,3.0,,12.0,6.0,Extrovert
10531,1.0,No,7.0,5.0,No,15.0,6.0,Extrovert
10532,3.0,No,5.0,,No,9.0,9.0,Extrovert
10533,9.0,Yes,3.0,0.0,,0.0,1.0,Introvert
10534,3.0,No,7.0,4.0,No,12.0,9.0,Extrovert
10535,3.0,,4.0,6.0,No,6.0,6.0,Extrovert
10536,1.0,No,4.0,4.0,,10.0,6.0,Extrovert
10537,3.0,No,6.0,7.0,No,12.0,,Extrovert
10538,10.0,Yes,1.0,,Yes,3.0,1.0,Introvert
10539,1.0,No,10.0,4.0,No,6.0,3.0,Extrovert
10540,1.0,No,6.0,6.0,No,11.0,5.0,Extrovert
10541,0.0,No,6.0,6.0,No,12.0,8.0,Extrovert
10542,0.0,No,10.0,7.0,No,9.0,7.0,Extrovert
10543,,No,4.0,5.0,No,7.0,4.0,Extrovert
10544,10.0,Yes,3.0,6.0,Yes,4.0,6.0,Introvert
10545,2.0,No,6.0,4.0,No,15.0,8.0,Extrovert
10546,,No,8.0,6.0,No,11.0,7.0,Extrovert
10547,11.0,Yes,2.0,1.0,,0.0,2.0,Introvert
10548,2.0,No,8.0,4.0,No,11.0,10.0,Extrovert
10549,3.0,No,9.0,3.0,No,8.0,10.0,Extrovert
10550,11.0,Yes,3.0,,Yes,1.0,2.0,Introvert
10551,3.0,No,,5.0,No,10.0,8.0,Extrovert
10552,2.0,,7.0,5.0,No,14.0,9.0,Extrovert
10553,1.0,No,7.0,,No,4.0,6.0,Extrovert
10554,11.0,,3.0,1.0,Yes,5.0,1.0,Introvert
10555,,No,4.0,7.0,,6.0,5.0,Extrovert
10556,3.0,No,5.0,3.0,No,11.0,,Extrovert
10557,2.0,No,10.0,3.0,No,13.0,8.0,Extrovert
10558,2.0,,4.0,5.0,No,8.0,8.0,Extrovert
10559,1.0,No,9.0,,No,13.0,4.0,Extrovert
10560,6.0,Yes,,2.0,Yes,1.0,2.0,Introvert
10561,1.0,No,4.0,5.0,No,12.0,6.0,Extrovert
10562,,No,9.0,7.0,No,8.0,6.0,Extrovert
10563,0.0,No,7.0,6.0,No,15.0,4.0,Extrovert
10564,9.0,Yes,,2.0,Yes,2.0,1.0,Introvert
10565,2.0,No,8.0,6.0,No,8.0,8.0,Extrovert
10566,2.0,No,9.0,3.0,No,13.0,9.0,Extrovert
10567,0.0,No,10.0,7.0,No,8.0,6.0,Extrovert
10568,2.0,No,8.0,5.0,No,9.0,5.0,Extrovert
10569,0.0,No,5.0,5.0,No,5.0,9.0,Extrovert
10570,0.0,No,8.0,4.0,No,6.0,9.0,Extrovert
10571,1.0,No,7.0,6.0,No,11.0,4.0,Extrovert
10572,3.0,,9.0,4.0,No,7.0,,Extrovert
10573,1.0,No,5.0,,No,13.0,5.0,Extrovert
10574,3.0,No,,4.0,No,11.0,7.0,Extrovert
10575,4.0,No,5.0,4.0,No,12.0,4.0,Extrovert
10576,3.0,No,3.0,5.0,No,14.0,6.0,Extrovert
10577,7.0,,0.0,2.0,Yes,2.0,0.0,Introvert
10578,3.0,No,4.0,,No,10.0,8.0,Extrovert
10579,2.0,No,,4.0,No,10.0,7.0,Extrovert
10580,2.0,No,5.0,4.0,No,12.0,10.0,Extrovert
10581,2.0,No,6.0,7.0,No,6.0,4.0,Extrovert
10582,6.0,,1.0,0.0,Yes,3.0,1.0,Introvert
10583,1.0,No,6.0,5.0,No,7.0,4.0,Extrovert
10584,2.0,No,7.0,5.0,No,10.0,10.0,Extrovert
10585,0.0,No,,6.0,No,11.0,3.0,Extrovert
10586,7.0,,1.0,1.0,Yes,2.0,2.0,Introvert
10587,3.0,No,8.0,5.0,No,9.0,5.0,Extrovert
10588,3.0,No,9.0,4.0,No,14.0,4.0,Extrovert
10589,3.0,No,8.0,5.0,No,15.0,10.0,Extrovert
10590,1.0,No,7.0,6.0,No,14.0,4.0,Extrovert
10591,2.0,No,6.0,6.0,No,11.0,3.0,Extrovert
10592,6.0,Yes,3.0,2.0,,3.0,1.0,Introvert
10593,,No,4.0,4.0,No,6.0,5.0,Extrovert
10594,2.0,No,10.0,7.0,No,15.0,8.0,Extrovert
10595,1.0,No,7.0,6.0,No,14.0,9.0,Extrovert
10596,4.0,Yes,3.0,,Yes,3.0,0.0,Introvert
10597,0.0,No,,7.0,No,11.0,8.0,Extrovert
10598,0.0,No,3.0,4.0,No,6.0,4.0,Extrovert
10599,4.0,Yes,3.0,1.0,Yes,1.0,1.0,Introvert
10600,3.0,No,,7.0,No,7.0,7.0,Extrovert
10601,1.0,No,6.0,7.0,No,13.0,3.0,Extrovert
10602,0.0,No,8.0,6.0,No,12.0,7.0,Extrovert
10603,0.0,,7.0,6.0,No,14.0,6.0,Extrovert
10604,4.0,No,4.0,7.0,No,12.0,6.0,Extrovert
10605,1.0,,9.0,3.0,No,7.0,9.0,Extrovert
10606,8.0,Yes,1.0,0.0,Yes,0.0,3.0,Introvert
10607,1.0,No,5.0,7.0,No,11.0,9.0,Extrovert
10608,2.0,No,4.0,6.0,No,4.0,7.0,Extrovert
10609,0.0,,7.0,5.0,No,6.0,6.0,Extrovert
10610,1.0,No,7.0,7.0,No,5.0,5.0,Extrovert
10611,0.0,No,6.0,3.0,No,12.0,4.0,Extrovert
10612,0.0,No,3.0,6.0,No,6.0,8.0,Extrovert
10613,0.0,No,8.0,3.0,No,9.0,6.0,Extrovert
10614,4.0,No,3.0,0.0,Yes,5.0,,Extrovert
10615,3.0,No,5.0,,No,8.0,6.0,Extrovert
10616,,No,9.0,7.0,No,7.0,6.0,Extrovert
10617,3.0,No,5.0,4.0,No,9.0,,Extrovert
10618,,Yes,3.0,1.0,Yes,3.0,3.0,Introvert
10619,1.0,,7.0,4.0,No,8.0,4.0,Extrovert
10620,2.0,,9.0,5.0,No,12.0,5.0,Extrovert
10621,2.0,No,6.0,6.0,No,4.0,3.0,Extrovert
10622,9.0,Yes,2.0,2.0,Yes,,2.0,Introvert
10623,1.0,,7.0,5.0,No,12.0,6.0,Extrovert
10624,9.0,Yes,3.0,2.0,Yes,1.0,6.0,Introvert
10625,2.0,,9.0,5.0,No,11.0,5.0,Extrovert
10626,4.0,Yes,,3.0,Yes,2.0,2.0,Introvert
10627,5.0,Yes,,1.0,Yes,5.0,2.0,Introvert
10628,1.0,,9.0,5.0,No,10.0,,Extrovert
10629,,No,8.0,3.0,No,12.0,8.0,Extrovert
10630,5.0,Yes,5.0,0.0,Yes,1.0,2.0,Extrovert
10631,11.0,Yes,2.0,,Yes,4.0,1.0,Introvert
10632,,No,6.0,4.0,No,12.0,8.0,Extrovert
10633,3.0,No,7.0,5.0,No,5.0,10.0,Extrovert
10634,,Yes,1.0,3.0,Yes,0.0,2.0,Extrovert
10635,0.0,No,4.0,3.0,No,7.0,5.0,Extrovert
10636,3.0,No,7.0,5.0,No,8.0,5.0,Extrovert
10637,6.0,Yes,2.0,2.0,Yes,5.0,,Introvert
10638,1.0,No,7.0,5.0,No,4.0,3.0,Extrovert
10639,2.0,No,4.0,7.0,No,9.0,7.0,Extrovert
10640,0.0,No,5.0,6.0,No,11.0,3.0,Extrovert
10641,7.0,,0.0,0.0,Yes,2.0,,Introvert
10642,1.0,No,9.0,5.0,No,8.0,,Introvert
10643,8.0,Yes,1.0,2.0,Yes,2.0,3.0,Introvert
10644,1.0,No,,5.0,No,8.0,6.0,Extrovert
10645,1.0,No,7.0,7.0,No,10.0,6.0,Extrovert
10646,0.0,No,7.0,,No,15.0,6.0,Extrovert
10647,0.0,No,4.0,6.0,No,15.0,9.0,Extrovert
10648,,Yes,3.0,,Yes,4.0,3.0,Introvert
10649,3.0,,6.0,5.0,No,6.0,3.0,Extrovert
10650,0.0,No,4.0,3.0,,4.0,3.0,Extrovert
10651,2.0,,4.0,6.0,No,10.0,8.0,Extrovert
10652,0.0,,9.0,3.0,No,11.0,9.0,Extrovert
10653,11.0,Yes,2.0,2.0,Yes,5.0,3.0,Introvert
10654,0.0,No,4.0,6.0,No,9.0,8.0,Extrovert
10655,5.0,Yes,0.0,0.0,Yes,,2.0,Introvert
10656,3.0,No,10.0,5.0,No,10.0,9.0,Extrovert
10657,2.0,No,3.0,7.0,No,8.0,9.0,Introvert
10658,6.0,Yes,3.0,,Yes,2.0,1.0,Introvert
10659,0.0,No,8.0,7.0,No,11.0,3.0,Extrovert
10660,3.0,No,5.0,7.0,No,12.0,4.0,Extrovert
10661,2.0,No,7.0,6.0,No,13.0,3.0,Extrovert
10662,3.0,No,7.0,3.0,,12.0,,Extrovert
10663,1.0,No,6.0,4.0,No,14.0,9.0,Extrovert
10664,3.0,No,4.0,7.0,No,10.0,,Extrovert
10665,2.0,No,6.0,3.0,No,10.0,9.0,Extrovert
10666,0.0,No,4.0,4.0,No,4.0,7.0,Extrovert
10667,2.0,No,4.0,6.0,No,11.0,6.0,Extrovert
10668,2.0,No,9.0,,No,13.0,4.0,Extrovert
10669,1.0,No,4.0,4.0,No,6.0,4.0,Introvert
10670,2.0,No,8.0,5.0,No,11.0,5.0,Extrovert
10671,0.0,No,7.0,7.0,No,8.0,9.0,Extrovert
10672,1.0,No,5.0,7.0,No,13.0,8.0,Extrovert
10673,1.0,No,4.0,6.0,No,5.0,6.0,Extrovert
10674,0.0,No,5.0,6.0,No,14.0,5.0,Extrovert
10675,6.0,Yes,1.0,0.0,Yes,0.0,3.0,Introvert
10676,2.0,No,5.0,4.0,No,10.0,4.0,Extrovert
10677,0.0,No,7.0,6.0,No,15.0,7.0,Extrovert
10678,1.0,No,9.0,4.0,No,7.0,3.0,Extrovert
10679,2.0,No,7.0,6.0,No,15.0,10.0,Extrovert
10680,0.0,No,9.0,6.0,No,15.0,4.0,Extrovert
10681,1.0,,9.0,7.0,No,14.0,9.0,Extrovert
10682,11.0,Yes,3.0,0.0,Yes,0.0,2.0,Introvert
10683,3.0,No,8.0,4.0,No,14.0,8.0,Extrovert
10684,6.0,Yes,3.0,3.0,Yes,3.0,3.0,Introvert
10685,10.0,Yes,0.0,3.0,Yes,1.0,0.0,Introvert
10686,5.0,Yes,2.0,1.0,Yes,4.0,,Introvert
10687,,No,9.0,6.0,No,11.0,6.0,Extrovert
10688,1.0,No,8.0,3.0,No,11.0,6.0,Extrovert
10689,2.0,No,5.0,6.0,No,14.0,7.0,Extrovert
10690,7.0,Yes,3.0,0.0,Yes,0.0,3.0,Introvert
10691,,No,5.0,6.0,No,15.0,4.0,Extrovert
10692,8.0,No,6.0,4.0,No,13.0,7.0,Extrovert
10693,8.0,Yes,3.0,2.0,Yes,4.0,2.0,Introvert
10694,8.0,Yes,2.0,2.0,Yes,,2.0,Introvert
10695,2.0,No,9.0,4.0,No,,,Extrovert
10696,3.0,No,8.0,4.0,No,8.0,10.0,Extrovert
10697,6.0,Yes,2.0,,Yes,5.0,2.0,Introvert
10698,5.0,,2.0,1.0,Yes,3.0,2.0,Introvert
10699,2.0,No,6.0,5.0,No,6.0,8.0,Extrovert
10700,4.0,Yes,3.0,1.0,Yes,0.0,2.0,Introvert
10701,0.0,No,8.0,7.0,No,8.0,7.0,Extrovert
10702,2.0,No,9.0,5.0,No,13.0,8.0,Extrovert
10703,,Yes,2.0,,Yes,3.0,0.0,Introvert
10704,0.0,,9.0,3.0,No,11.0,7.0,Extrovert
10705,2.0,No,8.0,5.0,No,9.0,7.0,Extrovert
10706,0.0,No,6.0,4.0,No,8.0,5.0,Extrovert
10707,0.0,No,4.0,7.0,No,13.0,3.0,Extrovert
10708,,No,9.0,5.0,No,11.0,5.0,Extrovert
10709,0.0,No,6.0,3.0,No,14.0,,Extrovert
10710,,Yes,3.0,2.0,Yes,4.0,1.0,Introvert
10711,2.0,No,,5.0,No,9.0,7.0,Extrovert
10712,8.0,Yes,3.0,0.0,Yes,0.0,3.0,Introvert
10713,0.0,No,9.0,7.0,No,14.0,,Extrovert
10714,0.0,No,8.0,7.0,No,12.0,9.0,Extrovert
10715,2.0,No,8.0,5.0,No,11.0,7.0,Extrovert
10716,2.0,No,7.0,4.0,No,9.0,3.0,Extrovert
10717,,No,5.0,6.0,No,3.0,5.0,Extrovert
10718,4.0,Yes,0.0,0.0,,4.0,1.0,Introvert
10719,3.0,No,8.0,6.0,No,12.0,9.0,Extrovert
10720,3.0,No,9.0,3.0,No,10.0,3.0,Extrovert
10721,7.0,Yes,2.0,2.0,Yes,6.0,2.0,Introvert
10722,0.0,No,7.0,,No,8.0,7.0,Extrovert
10723,4.0,No,6.0,6.0,No,4.0,5.0,Introvert
10724,0.0,,4.0,6.0,No,12.0,5.0,Extrovert
10725,0.0,No,7.0,7.0,No,,8.0,Extrovert
10726,4.0,No,8.0,,No,10.0,5.0,Extrovert
10727,10.0,Yes,0.0,0.0,Yes,5.0,0.0,Introvert
10728,4.0,No,9.0,7.0,No,7.0,,Extrovert
10729,3.0,No,6.0,7.0,No,11.0,4.0,Extrovert
10730,9.0,Yes,1.0,1.0,Yes,5.0,0.0,Introvert
10731,5.0,,1.0,1.0,Yes,1.0,1.0,Introvert
10732,6.0,No,6.0,5.0,No,5.0,6.0,Introvert
10733,9.0,Yes,2.0,0.0,,3.0,1.0,Introvert
10734,3.0,No,9.0,3.0,No,9.0,5.0,Extrovert
10735,0.0,,5.0,,No,8.0,5.0,Extrovert
10736,4.0,No,,3.0,No,15.0,9.0,Extrovert
10737,6.0,Yes,0.0,1.0,,3.0,,Introvert
10738,,No,5.0,6.0,No,7.0,7.0,Extrovert
10739,2.0,No,9.0,6.0,No,13.0,7.0,Extrovert
10740,0.0,No,8.0,7.0,No,15.0,9.0,Extrovert
10741,3.0,No,,7.0,No,13.0,8.0,Extrovert
10742,3.0,No,,4.0,No,15.0,9.0,Extrovert
10743,10.0,Yes,3.0,2.0,Yes,5.0,3.0,Introvert
10744,0.0,No,6.0,4.0,No,5.0,,Extrovert
10745,1.0,No,7.0,3.0,No,12.0,4.0,Extrovert
10746,2.0,,7.0,4.0,No,,4.0,Extrovert
10747,0.0,No,9.0,7.0,No,6.0,8.0,Extrovert
10748,2.0,No,5.0,5.0,No,12.0,9.0,Extrovert
10749,1.0,No,7.0,6.0,No,6.0,7.0,Extrovert
10750,11.0,Yes,3.0,0.0,Yes,5.0,1.0,Introvert
10751,3.0,No,7.0,5.0,No,6.0,,Extrovert
10752,8.0,Yes,2.0,,Yes,2.0,1.0,Extrovert
10753,2.0,No,7.0,6.0,No,15.0,8.0,Extrovert
10754,1.0,No,6.0,6.0,No,8.0,7.0,Extrovert
10755,3.0,No,8.0,4.0,No,,7.0,Extrovert
10756,9.0,Yes,,0.0,Yes,1.0,2.0,Extrovert
10757,4.0,No,9.0,7.0,No,5.0,3.0,Extrovert
10758,3.0,No,5.0,3.0,No,13.0,8.0,Extrovert
10759,5.0,Yes,1.0,2.0,Yes,5.0,,Introvert
10760,3.0,,9.0,7.0,No,15.0,9.0,Extrovert
10761,9.0,Yes,2.0,0.0,Yes,1.0,3.0,Extrovert
10762,4.0,No,8.0,7.0,No,6.0,9.0,Extrovert
10763,0.0,No,7.0,6.0,No,6.0,3.0,Extrovert
10764,0.0,No,7.0,3.0,,10.0,4.0,Extrovert
10765,1.0,No,6.0,7.0,No,5.0,6.0,Extrovert
10766,9.0,,3.0,1.0,Yes,4.0,0.0,Introvert
10767,3.0,No,8.0,4.0,No,6.0,3.0,Extrovert
10768,2.0,No,4.0,3.0,No,7.0,9.0,Extrovert
10769,2.0,No,,5.0,No,15.0,5.0,Extrovert
10770,0.0,No,7.0,3.0,No,10.0,3.0,Extrovert
10771,4.0,No,4.0,5.0,No,8.0,3.0,Extrovert
10772,,Yes,1.0,0.0,Yes,6.0,0.0,Introvert
10773,0.0,No,8.0,4.0,No,14.0,9.0,Extrovert
10774,3.0,No,4.0,,No,15.0,6.0,Extrovert
10775,1.0,No,9.0,5.0,No,8.0,3.0,Extrovert
10776,10.0,,0.0,2.0,Yes,2.0,1.0,Introvert
10777,2.0,No,9.0,6.0,No,5.0,9.0,Extrovert
10778,1.0,No,8.0,7.0,,11.0,8.0,Extrovert
10779,0.0,No,9.0,6.0,,6.0,6.0,Extrovert
10780,4.0,Yes,3.0,,Yes,4.0,1.0,Introvert
10781,3.0,No,9.0,,No,11.0,3.0,Extrovert
10782,1.0,,7.0,1.0,No,7.0,,Extrovert
10783,0.0,No,10.0,3.0,No,11.0,3.0,Extrovert
10784,3.0,No,8.0,3.0,No,10.0,4.0,Extrovert
10785,3.0,No,3.0,6.0,No,8.0,6.0,Extrovert
10786,2.0,No,9.0,4.0,No,9.0,3.0,Extrovert
10787,0.0,No,8.0,4.0,No,,7.0,Extrovert
10788,7.0,Yes,1.0,2.0,Yes,3.0,2.0,Introvert
10789,3.0,No,8.0,7.0,No,7.0,8.0,Extrovert
10790,0.0,No,3.0,3.0,No,6.0,6.0,Extrovert
10791,4.0,Yes,1.0,0.0,Yes,5.0,3.0,Introvert
10792,0.0,,5.0,3.0,No,15.0,7.0,Extrovert
10793,0.0,No,6.0,6.0,No,5.0,7.0,Extrovert
10794,2.0,No,6.0,6.0,No,11.0,9.0,Extrovert
10795,10.0,Yes,2.0,,Yes,2.0,0.0,Introvert
10796,2.0,No,7.0,7.0,,8.0,7.0,Extrovert
10797,0.0,,5.0,5.0,No,10.0,4.0,Extrovert
10798,2.0,,7.0,7.0,No,11.0,10.0,Extrovert
10799,11.0,Yes,0.0,2.0,Yes,3.0,2.0,Introvert
10800,,No,7.0,4.0,No,14.0,3.0,Extrovert
10801,8.0,Yes,2.0,1.0,Yes,2.0,,Extrovert
10802,0.0,No,4.0,,No,10.0,5.0,Extrovert
10803,,No,8.0,4.0,No,8.0,5.0,Extrovert
10804,2.0,No,4.0,5.0,No,13.0,8.0,Extrovert
10805,2.0,No,3.0,4.0,No,7.0,9.0,Extrovert
10806,3.0,No,5.0,4.0,No,9.0,3.0,Extrovert
10807,4.0,No,6.0,3.0,No,12.0,5.0,Extrovert
10808,3.0,No,5.0,3.0,No,5.0,6.0,Extrovert
10809,3.0,No,9.0,4.0,No,6.0,6.0,Extrovert
10810,1.0,,4.0,5.0,No,11.0,4.0,Extrovert
10811,3.0,No,7.0,6.0,No,11.0,5.0,Extrovert
10812,10.0,Yes,,1.0,Yes,3.0,2.0,Introvert
10813,6.0,Yes,3.0,2.0,,2.0,1.0,Introvert
10814,3.0,No,4.0,6.0,No,13.0,5.0,Extrovert
10815,4.0,Yes,2.0,2.0,,1.0,1.0,Introvert
10816,6.0,,3.0,2.0,Yes,3.0,1.0,Introvert
10817,0.0,No,5.0,7.0,No,4.0,7.0,Extrovert
10818,1.0,No,4.0,5.0,No,0.0,4.0,Extrovert
10819,,No,5.0,4.0,No,9.0,8.0,Extrovert
10820,1.0,No,6.0,7.0,No,11.0,6.0,Extrovert
10821,11.0,Yes,0.0,2.0,Yes,1.0,1.0,Introvert
10822,2.0,No,7.0,7.0,No,11.0,4.0,Extrovert
10823,2.0,No,7.0,6.0,No,7.0,5.0,Extrovert
10824,0.0,No,4.0,3.0,No,10.0,4.0,Extrovert
10825,,No,4.0,3.0,No,14.0,7.0,Extrovert
10826,10.0,Yes,1.0,3.0,,5.0,1.0,Introvert
10827,3.0,No,8.0,6.0,No,8.0,8.0,Extrovert
10828,0.0,No,8.0,4.0,No,5.0,5.0,Extrovert
10829,3.0,No,4.0,4.0,No,14.0,7.0,Extrovert
10830,1.0,No,10.0,3.0,No,7.0,7.0,Extrovert
10831,2.0,No,3.0,5.0,No,12.0,4.0,Extrovert
10832,10.0,Yes,3.0,2.0,Yes,5.0,2.0,Introvert
10833,3.0,No,7.0,3.0,No,9.0,6.0,Extrovert
10834,8.0,Yes,2.0,2.0,Yes,0.0,1.0,Extrovert
10835,2.0,No,10.0,4.0,No,13.0,9.0,Extrovert
10836,3.0,No,,3.0,No,,5.0,Extrovert
10837,4.0,No,7.0,4.0,No,4.0,9.0,Extrovert
10838,2.0,No,9.0,,No,7.0,6.0,Extrovert
10839,1.0,No,9.0,5.0,No,11.0,3.0,Extrovert
10840,4.0,Yes,2.0,3.0,Yes,3.0,2.0,Introvert
10841,0.0,No,7.0,6.0,No,13.0,6.0,Extrovert
10842,0.0,No,6.0,4.0,No,,6.0,Extrovert
10843,1.0,No,7.0,6.0,No,15.0,6.0,Extrovert
10844,8.0,No,8.0,6.0,No,12.0,4.0,Introvert
10845,2.0,No,9.0,5.0,No,10.0,5.0,Extrovert
10846,11.0,Yes,2.0,3.0,Yes,4.0,2.0,Introvert
10847,2.0,No,3.0,4.0,No,8.0,8.0,Extrovert
10848,1.0,,9.0,6.0,No,13.0,6.0,Extrovert
10849,0.0,No,8.0,6.0,No,15.0,,Extrovert
10850,0.0,No,4.0,4.0,,6.0,7.0,Extrovert
10851,0.0,No,,5.0,No,14.0,5.0,Extrovert
10852,0.0,No,9.0,4.0,,10.0,,Extrovert
10853,,No,6.0,6.0,No,13.0,3.0,Extrovert
10854,9.0,,0.0,2.0,Yes,2.0,2.0,Extrovert
10855,2.0,No,8.0,3.0,No,9.0,5.0,Extrovert
10856,1.0,,5.0,3.0,No,10.0,3.0,Extrovert
10857,1.0,No,7.0,,No,10.0,4.0,Extrovert
10858,0.0,No,8.0,5.0,No,,6.0,Extrovert
10859,4.0,,2.0,2.0,Yes,4.0,1.0,Introvert
10860,4.0,,3.0,1.0,Yes,2.0,0.0,Introvert
10861,7.0,Yes,0.0,3.0,Yes,1.0,3.0,Introvert
10862,2.0,No,6.0,4.0,No,5.0,6.0,Extrovert
10863,3.0,No,6.0,7.0,No,5.0,6.0,Extrovert
10864,8.0,Yes,2.0,3.0,Yes,5.0,0.0,Introvert
10865,1.0,No,9.0,3.0,No,11.0,5.0,Extrovert
10866,6.0,,2.0,2.0,Yes,1.0,2.0,Introvert
10867,0.0,No,4.0,5.0,No,6.0,,Extrovert
10868,4.0,Yes,3.0,0.0,,2.0,1.0,Introvert
10869,0.0,No,5.0,7.0,No,15.0,6.0,Extrovert
10870,9.0,Yes,2.0,1.0,Yes,5.0,,Introvert
10871,2.0,No,5.0,3.0,No,6.0,3.0,Extrovert
10872,8.0,,3.0,1.0,Yes,,2.0,Introvert
10873,4.0,,0.0,2.0,Yes,1.0,,Introvert
10874,,Yes,2.0,0.0,Yes,5.0,0.0,Introvert
10875,0.0,No,6.0,5.0,No,15.0,6.0,Extrovert
10876,2.0,No,9.0,,No,9.0,7.0,Extrovert
10877,3.0,,,5.0,No,15.0,9.0,Extrovert
10878,9.0,Yes,,1.0,Yes,0.0,2.0,Introvert
10879,1.0,No,6.0,3.0,No,,5.0,Extrovert
10880,3.0,No,6.0,7.0,No,10.0,4.0,Extrovert
10881,1.0,No,4.0,5.0,No,13.0,,Extrovert
10882,7.0,Yes,0.0,1.0,Yes,5.0,0.0,Extrovert
10883,3.0,,8.0,5.0,No,11.0,9.0,Extrovert
10884,2.0,,6.0,5.0,No,14.0,7.0,Extrovert
10885,6.0,Yes,1.0,2.0,Yes,3.0,0.0,Introvert
10886,0.0,No,10.0,4.0,No,,8.0,Extrovert
10887,3.0,No,7.0,3.0,No,10.0,3.0,Extrovert
10888,11.0,Yes,1.0,3.0,Yes,5.0,2.0,Extrovert
10889,0.0,No,6.0,3.0,No,14.0,4.0,Extrovert
10890,1.0,No,5.0,4.0,,7.0,5.0,Extrovert
10891,6.0,No,4.0,7.0,No,13.0,6.0,Extrovert
10892,2.0,No,6.0,7.0,No,10.0,4.0,Extrovert
10893,3.0,No,6.0,5.0,No,7.0,5.0,Extrovert
10894,2.0,No,9.0,7.0,No,7.0,3.0,Extrovert
10895,1.0,No,4.0,,No,11.0,4.0,Extrovert
10896,6.0,,2.0,2.0,Yes,0.0,2.0,Introvert
10897,10.0,,1.0,1.0,Yes,1.0,3.0,Introvert
10898,0.0,No,6.0,6.0,No,10.0,10.0,Extrovert
10899,1.0,No,3.0,6.0,No,12.0,4.0,Extrovert
10900,10.0,Yes,3.0,3.0,Yes,1.0,0.0,Introvert
10901,0.0,,4.0,6.0,No,8.0,6.0,Extrovert
10902,3.0,No,5.0,3.0,No,6.0,4.0,Extrovert
